Entity,Code,Year,Ratio
Burkina Faso,BFA,1990,0.756060004
Burkina Faso,BFA,1991,0.700980008
Burkina Faso,BFA,1992,0.930050015
Burkina Faso,BFA,1993,1.081940055
Burkina Faso,BFA,1994,1.054250002
Burkina Faso,BFA,1995,1.097779989
Burkina Faso,BFA,1996,1.054270029
Burkina Faso,BFA,1997,0.96924001
Burkina Faso,BFA,1999,0.999109983
Burkina Faso,BFA,2001,1.156659961
Burkina Faso,BFA,2002,1.411880016
Burkina Faso,BFA,2003,1.601390004
Burkina Faso,BFA,2005,2.307579994
Burkina Faso,BFA,2006,2.440969944
Burkina Faso,BFA,2007,2.611819983
Burkina Faso,BFA,2008,3.180099964
Burkina Faso,BFA,2009,3.532540083
Burkina Faso,BFA,2010,3.578629971
Burkina Faso,BFA,2011,4.146450043
Burkina Faso,BFA,2012,4.558279991
Burkina Faso,BFA,2013,4.775909901
Burkina Faso,BFA,2016,5.562180042
Burundi,BDI,1971,0.172940001
Burundi,BDI,1972,0.176229998
Burundi,BDI,1973,0.165859997
Burundi,BDI,1974,0.243330002
Burundi,BDI,1975,0.249709994
Burundi,BDI,1976,0.298519999
Burundi,BDI,1979,0.455449998
Burundi,BDI,1980,0.45848
Burundi,BDI,1981,0.468459994
Burundi,BDI,1982,0.507420003
Burundi,BDI,1984,0.574410021
Burundi,BDI,1985,0.593039989
Burundi,BDI,1986,0.647059977
Burundi,BDI,1987,0.628679991
Burundi,BDI,1988,0.742799997
Burundi,BDI,1989,0.742540002
Burundi,BDI,1990,0.703069985
Burundi,BDI,1991,0.787150025
Burundi,BDI,1992,0.846509993
Burundi,BDI,1993,0.947830021
Burundi,BDI,1998,0.906390011
Burundi,BDI,1999,0.994750023
Burundi,BDI,2000,1.157400012
Burundi,BDI,2001,1.127009988
Burundi,BDI,2002,1.762060046
Burundi,BDI,2004,2.282619953
Burundi,BDI,2005,2.305350065
Burundi,BDI,2006,2.308729887
Burundi,BDI,2007,2.358230114
Burundi,BDI,2008,2.547950029
Burundi,BDI,2009,2.713140011
Burundi,BDI,2010,3.14944005
Burundi,BDI,2011,2.981899977
Burundi,BDI,2012,3.669130087
Burundi,BDI,2013,4.408170223
Burundi,BDI,2014,4.966060162
Cambodia,KHM,1971,1.406700015
Cambodia,KHM,1972,1.496000051
Cambodia,KHM,1973,1.359629989
Cambodia,KHM,1980,0.096610002
Cambodia,KHM,1981,0.084720001
Cambodia,KHM,1982,0.083420001
Cambodia,KHM,1983,0.104209997
Cambodia,KHM,1984,0.180549994
Cambodia,KHM,1985,0.251659989
Cambodia,KHM,1986,0.273279995
Cambodia,KHM,1989,0.604759991
Cambodia,KHM,1990,0.631340027
Cambodia,KHM,1991,0.747590005
Cambodia,KHM,1992,0.963750005
Cambodia,KHM,1993,1.194429994
Cambodia,KHM,1994,1.378029943
Cambodia,KHM,1995,1.377840042
Cambodia,KHM,1996,1.664080024
Cambodia,KHM,1997,1.26086998
Cambodia,KHM,2000,2.473340034
Cambodia,KHM,2001,2.372580051
Cambodia,KHM,2002,2.482110023
Cambodia,KHM,2003,2.909739971
Cambodia,KHM,2004,2.808900118
Cambodia,KHM,2005,3.378259897
Cambodia,KHM,2006,5.66012001
Cambodia,KHM,2007,7.288569927
Cambodia,KHM,2008,9.086750031
Cambodia,KHM,2009,11.71901989
Cambodia,KHM,2010,14.06062031
Cambodia,KHM,2011,15.90151024
Cambodia,KHM,2015,13.0882597
Cameroon,CMR,1971,0.464509994
Cameroon,CMR,1972,0.583329976
Cameroon,CMR,1973,0.74436003
Cameroon,CMR,1974,0.898760021
Cameroon,CMR,1975,1.025149941
Cameroon,CMR,1979,1.582690001
Cameroon,CMR,1980,1.770509958
Cameroon,CMR,1981,1.574920058
Cameroon,CMR,1982,1.630789995
Cameroon,CMR,1983,1.698699951
Cameroon,CMR,1984,1.891119957
Cameroon,CMR,1985,2.080169916
Cameroon,CMR,1987,2.344899893
Cameroon,CMR,1988,2.513639927
Cameroon,CMR,1989,2.504920006
Cameroon,CMR,1990,2.858259916
Cameroon,CMR,1991,3.156830072
Cameroon,CMR,1999,4.875520229
Cameroon,CMR,2000,4.614449978
Cameroon,CMR,2001,4.628930092
Cameroon,CMR,2002,5.055789948
Cameroon,CMR,2003,5.090799809
Cameroon,CMR,2004,5.058790207
Cameroon,CMR,2005,5.80821991
Cameroon,CMR,2006,6.758090019
Cameroon,CMR,2007,7.203750134
Cameroon,CMR,2008,7.816259861
Cameroon,CMR,2009,8.962909698
Cameroon,CMR,2010,11.03824043
Cameroon,CMR,2011,11.92603016
Cameroon,CMR,2012,12.91421032
Cameroon,CMR,2013,15.05823994
Cameroon,CMR,2014,16.00612068
Cameroon,CMR,2015,17.47789955
Canada,CAN,1976,47.91064072
Canada,CAN,1986,70.31244659
Canada,CAN,1989,82.71453857
Canada,CAN,1990,90.09741211
Canada,CAN,1991,95.06687164
Canada,CAN,1992,97.09278107
Canada,CAN,1993,87.73651123
Canada,CAN,1994,89.59411621
Canada,CAN,1995,90.03556061
Canada,CAN,1996,88.72125244
Canada,CAN,1998,59.21480179
Canada,CAN,1999,59.9892807
Canada,CAN,2000,58.8835907
Cape Verde,CPV,1999,1.85461998
Cape Verde,CPV,2000,2.012769938
Cape Verde,CPV,2001,1.70915997
Cape Verde,CPV,2002,4.061759949
Cape Verde,CPV,2003,4.691699982
Cape Verde,CPV,2004,6.092229843
Cape Verde,CPV,2005,7.461400032
Cape Verde,CPV,2006,8.316940308
Cape Verde,CPV,2007,9.297539711
Cape Verde,CPV,2008,11.47159958
Cape Verde,CPV,2009,14.46662045
Cape Verde,CPV,2010,17.30555916
Cape Verde,CPV,2011,20.08601952
Cape Verde,CPV,2012,20.12141037
Cape Verde,CPV,2013,22.31138039
Cape Verde,CPV,2014,22.98217964
Cape Verde,CPV,2015,21.70782089
Central African Rep.,CAF,1971,0.103459999
Central African Rep.,CAF,1974,0.239439994
Central African Rep.,CAF,1975,0.254119992
Central African Rep.,CAF,1976,0.397899985
Central African Rep.,CAF,1977,0.429580003
Central African Rep.,CAF,1978,0.567130029
Central African Rep.,CAF,1979,0.807730019
Central African Rep.,CAF,1980,1.10165
Central African Rep.,CAF,1981,0.874339998
Central African Rep.,CAF,1982,1.250990033
Central African Rep.,CAF,1983,1.023579955
Central African Rep.,CAF,1984,1.103180051
Central African Rep.,CAF,1985,1.115980029
Central African Rep.,CAF,1986,1.138910055
Central African Rep.,CAF,1987,1.033740044
Central African Rep.,CAF,1988,1.141720057
Central African Rep.,CAF,1989,1.251139998
Central African Rep.,CAF,1990,1.386430025
Central African Rep.,CAF,1991,1.490319967
Central African Rep.,CAF,1992,1.387009978
Central African Rep.,CAF,1999,1.888520002
Central African Rep.,CAF,2000,1.862100005
Central African Rep.,CAF,2004,1.701550007
Central African Rep.,CAF,2006,1.127820015
Central African Rep.,CAF,2008,2.276109934
Central African Rep.,CAF,2009,2.444760084
Central African Rep.,CAF,2010,2.558259964
Central African Rep.,CAF,2011,2.986819983
Central African Rep.,CAF,2012,2.774159908
Chad,TCD,1971,0
Chad,TCD,1972,0.01462
Chad,TCD,1973,0.073420003
Chad,TCD,1974,0.174590006
Chad,TCD,1975,0.116619997
Chad,TCD,1976,0.148010001
Chad,TCD,1977,0.202209994
Chad,TCD,1985,0.391099989
Chad,TCD,1989,0.63924998
Chad,TCD,1996,0.564800024
Chad,TCD,1997,0.600430012
Chad,TCD,1998,0.730960011
Chad,TCD,2000,0.831040025
Chad,TCD,2001,0.825290024
Chad,TCD,2003,0.922919989
Chad,TCD,2004,1.206529975
Chad,TCD,2005,1.420560002
Chad,TCD,2008,1.945860028
Chad,TCD,2009,2.013149977
Chad,TCD,2010,2.101419926
Chad,TCD,2011,2.220989943
Chad,TCD,2014,3.445389986
Chile,CHL,1970,8.982310295
Chile,CHL,1971,11.1577301
Chile,CHL,1972,13.55039978
Chile,CHL,1973,15.09961033
Chile,CHL,1974,14.5214901
Chile,CHL,1975,14.60657978
Chile,CHL,1976,12.79343033
Chile,CHL,1977,12.30185986
Chile,CHL,1978,11.97340965
Chile,CHL,1979,11.40606976
Chile,CHL,1980,12.77612972
Chile,CHL,1982,13.40067005
Chile,CHL,1983,14.85859966
Chile,CHL,1984,15.46105003
Chile,CHL,1985,15.9152298
Chile,CHL,1986,17.02347946
Chile,CHL,1987,17.64481926
Chile,CHL,1988,18.4041996
Chile,CHL,1991,20.88331985
Chile,CHL,1992,23.9566803
Chile,CHL,1993,26.40921021
Chile,CHL,1994,27.46031952
Chile,CHL,1995,28.31517029
Chile,CHL,1996,30.44474983
Chile,CHL,1997,31.63080025
Chile,CHL,1998,33.76573944
Chile,CHL,1999,37.30878067
Chile,CHL,2000,37.14741898
Chile,CHL,2002,41.74811935
Chile,CHL,2003,44.59429169
Chile,CHL,2004,44.75780869
Chile,CHL,2005,49.99465179
Chile,CHL,2006,48.61949921
Chile,CHL,2007,54.31214905
Chile,CHL,2008,57.25669098
Chile,CHL,2009,61.87060165
Chile,CHL,2010,69.67411041
Chile,CHL,2011,75.04631042
Chile,CHL,2012,79.44690704
Chile,CHL,2013,83.81643677
Chile,CHL,2014,86.63069916
Chile,CHL,2015,88.5772934
China,CHN,1970,0.131139994
China,CHN,1973,0.212300003
China,CHN,1974,0.347900003
China,CHN,1975,0.488460004
China,CHN,1976,0.578970015
China,CHN,1977,0.652999997
China,CHN,1978,0.723950028
China,CHN,1979,0.988740027
China,CHN,1980,1.155030012
China,CHN,1981,1.818240047
China,CHN,1984,2.052690029
China,CHN,1985,2.475470066
China,CHN,1986,3.016839981
China,CHN,1987,3.157269955
China,CHN,1988,3.12477994
China,CHN,1989,3.032429934
China,CHN,1990,3.012470007
China,CHN,1991,2.93091011
China,CHN,1992,2.843889952
China,CHN,1993,2.93091011
China,CHN,1994,3.666640043
China,CHN,1995,4.461070061
China,CHN,1996,4.996650219
China,CHN,1997,5.450910091
China,CHN,1998,5.975880146
China,CHN,1999,6.509950161
China,CHN,2000,7.720479965
China,CHN,2001,9.951310158
China,CHN,2002,12.79104042
China,CHN,2003,15.63580036
China,CHN,2004,17.91102982
China,CHN,2005,19.3358593
China,CHN,2006,20.4976902
China,CHN,2007,20.84453011
China,CHN,2008,20.93997955
China,CHN,2009,22.51596069
China,CHN,2010,23.94791985
China,CHN,2011,24.87281036
China,CHN,2012,27.18442917
China,CHN,2013,30.16206932
China,CHN,2014,39.39038849
China,CHN,2015,43.39176941
Colombia,COL,1970,3.984790087
Colombia,COL,1971,4.431429863
Colombia,COL,1972,5.00469017
Colombia,COL,1973,5.398980141
Colombia,COL,1974,5.936620235
Colombia,COL,1975,6.830200195
Colombia,COL,1976,7.381959915
Colombia,COL,1977,8.413160324
Colombia,COL,1978,8.722330093
Colombia,COL,1979,8.931440353
Colombia,COL,1980,8.763520241
Colombia,COL,1981,9.987700462
Colombia,COL,1982,10.24977016
Colombia,COL,1983,10.57332993
Colombia,COL,1984,10.95176029
Colombia,COL,1985,11.07277012
Colombia,COL,1986,11.64251041
Colombia,COL,1987,12.04423046
Colombia,COL,1988,12.71378994
Colombia,COL,1989,13.32588959
Colombia,COL,1990,13.87662029
Colombia,COL,1991,14.69287968
Colombia,COL,1992,15.42356968
Colombia,COL,1993,15.65476036
Colombia,COL,1994,16.20476913
Colombia,COL,1995,16.14718056
Colombia,COL,1996,17.27684975
Colombia,COL,1997,20.27734947
Colombia,COL,1998,22.64175034
Colombia,COL,1999,22.17126083
Colombia,COL,2000,23.19449997
Colombia,COL,2001,23.92045975
Colombia,COL,2002,23.96557045
Colombia,COL,2004,26.61447906
Colombia,COL,2005,29.18512917
Colombia,COL,2006,31.33164024
Colombia,COL,2007,32.63217163
Colombia,COL,2008,35.24565125
Colombia,COL,2009,37.07862854
Colombia,COL,2010,39.40909958
Colombia,COL,2011,43.50296021
Colombia,COL,2012,46.21575165
Colombia,COL,2013,50.1038208
Colombia,COL,2014,53.27893829
Colombia,COL,2015,55.65726852
Comoros,COM,1990,0.686140001
Comoros,COM,1992,0.603929996
Comoros,COM,1993,0.603359997
Comoros,COM,1996,0.834990025
Comoros,COM,1999,1.336740017
Comoros,COM,2000,1.41455996
Comoros,COM,2003,3.016330004
Comoros,COM,2007,4.053860188
Comoros,COM,2009,5.800899982
Comoros,COM,2010,5.699810028
Comoros,COM,2011,7.909150124
Comoros,COM,2012,8.599889755
Comoros,COM,2013,8.682629585
Comoros,COM,2014,8.928420067
Congo,COG,1971,1.594490051
Congo,COG,1972,1.280060053
Congo,COG,1973,1.750010014
Congo,COG,1974,2.070839882
Congo,COG,1975,2.341569901
Congo,COG,1976,2.446219921
Congo,COG,1977,2.768170118
Congo,COG,1978,3.242619991
Congo,COG,1979,3.755209923
Congo,COG,1980,4.561709881
Congo,COG,1981,4.666860104
Congo,COG,1982,5.518670082
Congo,COG,1983,5.654910088
Congo,COG,1984,5.760439873
Congo,COG,1985,5.809130192
Congo,COG,1986,5.731910229
Congo,COG,1987,5.707709789
Congo,COG,1988,6.035620213
Congo,COG,1989,4.992300034
Congo,COG,1990,4.903699875
Congo,COG,1991,4.812679768
Congo,COG,1992,5.244599819
Congo,COG,1993,5.800720215
Congo,COG,1999,3.657850027
Congo,COG,2000,5.188980103
Congo,COG,2001,4.343570232
Congo,COG,2002,3.881779909
Congo,COG,2003,3.885360003
Congo,COG,2009,6.553949833
Congo,COG,2011,9.11577034
Congo,COG,2012,10.4394598
Congo,COG,2013,9.718799591
Costa Rica,CRI,1970,8.774629593
Costa Rica,CRI,1971,9.787420273
Costa Rica,CRI,1972,10.5792799
Costa Rica,CRI,1973,11.69289017
Costa Rica,CRI,1978,21.08419037
Costa Rica,CRI,1979,21.36199951
Costa Rica,CRI,1980,20.7007103
Costa Rica,CRI,1981,21.3693409
Costa Rica,CRI,1982,20.90645981
Costa Rica,CRI,1983,20.54421997
Costa Rica,CRI,1984,20.7990799
Costa Rica,CRI,1985,21.90788078
Costa Rica,CRI,1986,22.87523079
Costa Rica,CRI,1987,24.73472023
Costa Rica,CRI,1988,24.73263931
Costa Rica,CRI,1989,26.40582085
Costa Rica,CRI,1990,26.74859047
Costa Rica,CRI,1991,28.8771801
Costa Rica,CRI,1992,31.40509033
Costa Rica,CRI,2004,27.28141975
Costa Rica,CRI,2011,47.17974091
Costa Rica,CRI,2012,49.32474136
Costa Rica,CRI,2013,50.00852966
Costa Rica,CRI,2014,53.03828049
Costa Rica,CRI,2015,53.62966156
C™te d'Ivoire,CIV,1971,1.012770057
C™te d'Ivoire,CIV,1972,1.036579967
C™te d'Ivoire,CIV,1973,1.234850049
C™te d'Ivoire,CIV,1974,1.285179973
C™te d'Ivoire,CIV,1976,1.374619961
C™te d'Ivoire,CIV,1977,1.592489958
C™te d'Ivoire,CIV,1978,1.776460052
C™te d'Ivoire,CIV,1979,2.063250065
C™te d'Ivoire,CIV,1980,2.268280029
C™te d'Ivoire,CIV,1981,2.943039894
C™te d'Ivoire,CIV,1982,2.681809902
C™te d'Ivoire,CIV,1984,2.452480078
C™te d'Ivoire,CIV,1985,2.434200048
C™te d'Ivoire,CIV,1987,2.682529926
C™te d'Ivoire,CIV,1992,2.752850056
C™te d'Ivoire,CIV,1993,3.310329914
C™te d'Ivoire,CIV,1994,4.17027998
C™te d'Ivoire,CIV,1995,4.176929951
C™te d'Ivoire,CIV,1997,6.479859829
C™te d'Ivoire,CIV,1999,6.643380165
C™te d'Ivoire,CIV,2007,9.418549538
C™te d'Ivoire,CIV,2008,8.91781044
C™te d'Ivoire,CIV,2009,8.778490067
C™te d'Ivoire,CIV,2010,8.069169998
C™te d'Ivoire,CIV,2011,3.599329948
C™te d'Ivoire,CIV,2013,8.617699623
C™te d'Ivoire,CIV,2014,8.680210114
C™te d'Ivoire,CIV,2015,9.155269623
Croatia,HRV,1981,17.85775948
Croatia,HRV,1986,16.25221062
Croatia,HRV,1990,21.35001945
Croatia,HRV,1991,22.44331932
Croatia,HRV,1992,21.85865021
Croatia,HRV,1993,24.44326019
Croatia,HRV,1994,26.05437088
Croatia,HRV,1995,26.23501968
Croatia,HRV,1996,27.79442024
Croatia,HRV,1997,27.68273926
Croatia,HRV,1998,29.36363983
Croatia,HRV,1999,31.70178032
Croatia,HRV,2000,32.38159943
Croatia,HRV,2001,35.13301849
Croatia,HRV,2002,37.91397095
Croatia,HRV,2003,40.76137161
Croatia,HRV,2004,42.04595184
Croatia,HRV,2005,44.752491
Croatia,HRV,2006,45.585289
Croatia,HRV,2007,47.23212051
Croatia,HRV,2008,49.33739853
Croatia,HRV,2009,49.1482811
Croatia,HRV,2010,54.67232132
Croatia,HRV,2011,58.17230988
Croatia,HRV,2012,61.66720963
Croatia,HRV,2013,66.95503235
Croatia,HRV,2014,69.54415131
Croatia,HRV,2015,69.05249023
Cuba,CUB,1971,3.710050106
Cuba,CUB,1972,4.980460167
Cuba,CUB,1973,6.325719833
Cuba,CUB,1974,6.999949932
Cuba,CUB,1975,8.480139732
Cuba,CUB,1976,10.28592968
Cuba,CUB,1977,13.52540016
Cuba,CUB,1978,15.65659046
Cuba,CUB,1979,16.39911079
Cuba,CUB,1980,16.94816971
Cuba,CUB,1981,16.17398071
Cuba,CUB,1982,16.11424065
Cuba,CUB,1983,15.74985027
Cuba,CUB,1984,16.80586052
Cuba,CUB,1985,18.05867958
Cuba,CUB,1986,19.9155407
Cuba,CUB,1987,21.9482193
Cuba,CUB,1988,22.65875053
Cuba,CUB,1989,21.76705933
Cuba,CUB,1990,21.12830925
Cuba,CUB,1991,21.16641998
Cuba,CUB,1992,19.71936035
Cuba,CUB,1993,17.73106003
Cuba,CUB,1994,16.3094902
Cuba,CUB,1995,13.74732018
Cuba,CUB,1996,12.8764801
Cuba,CUB,1997,12.82907009
Cuba,CUB,1998,13.12514973
Cuba,CUB,1999,20.63830948
Cuba,CUB,2000,22.36265945
Cuba,CUB,2001,25.57953072
Cuba,CUB,2002,27.35268021
Cuba,CUB,2003,33.14498901
Cuba,CUB,2004,54.39498138
Cuba,CUB,2005,62.86386108
Cuba,CUB,2006,87.65174103
Cuba,CUB,2007,107.4469681
Cuba,CUB,2008,119.7787476
Cuba,CUB,2009,116.8554916
Cuba,CUB,2010,97.05809784
Cuba,CUB,2011,82.49691772
Cuba,CUB,2012,64.45275116
Cuba,CUB,2013,49.39965057
Cuba,CUB,2014,40.99975967
Cuba,CUB,2015,36.28039932
Curacao,CUW,2013,20.31263924
Cyprus,CYP,1971,1.300660014
Cyprus,CYP,1972,1.460379958
Cyprus,CYP,1973,1.599179983
Cyprus,CYP,1974,1.42482996
Cyprus,CYP,1978,1.712669969
Cyprus,CYP,1979,2.196460009
Cyprus,CYP,1980,2.24612999
Cyprus,CYP,1981,2.868340015
Cyprus,CYP,1982,3.028860092
Cyprus,CYP,1983,2.800849915
Cyprus,CYP,1984,3.405329943
Cyprus,CYP,1985,3.964230061
Cyprus,CYP,1986,4.834849834
Cyprus,CYP,1987,5.429480076
Cyprus,CYP,1988,6.755099773
Cyprus,CYP,1989,7.934470177
Cyprus,CYP,1990,9.027239799
Cyprus,CYP,1991,10.12467003
Cyprus,CYP,1992,9.246979713
Cyprus,CYP,1993,14.07258034
Cyprus,CYP,1994,15.02812958
Cyprus,CYP,1995,17.01656914
Cyprus,CYP,1996,19.17955971
Cyprus,CYP,1997,20.93540001
Cyprus,CYP,1999,21.0324192
Cyprus,CYP,2000,19.56232071
Cyprus,CYP,2001,21.61252022
Cyprus,CYP,2002,25.1022892
Cyprus,CYP,2003,31.9636097
Cyprus,CYP,2004,35.86368942
Cyprus,CYP,2005,33.22082138
Cyprus,CYP,2006,33.41991043
Cyprus,CYP,2007,36.17380905
Cyprus,CYP,2008,42.61800003
Cyprus,CYP,2009,52.00389099
Cyprus,CYP,2010,48.31158066
Cyprus,CYP,2011,46.53973007
Cyprus,CYP,2012,45.86359024
Cyprus,CYP,2013,47.52524185
Cyprus,CYP,2014,53.10435104
Cyprus,CYP,2015,60.10123062
Czechia,CZE,1971,8.923729897
Czechia,CZE,1972,8.416090012
Czechia,CZE,1973,8.496749878
Czechia,CZE,1974,9.21971035
Czechia,CZE,1975,10.21494961
Czechia,CZE,1976,11.42570019
Czechia,CZE,1977,13.09622955
Czechia,CZE,1978,14.60198021
Czechia,CZE,1979,15.33880997
Czechia,CZE,1980,16.3288002
Czechia,CZE,1981,17.07366943
Czechia,CZE,1982,17.34594917
Czechia,CZE,1983,17.23053932
Czechia,CZE,1984,16.66082001
Czechia,CZE,1985,16.32967949
Czechia,CZE,1986,16.15712929
Czechia,CZE,1987,16.46445084
Czechia,CZE,1988,16.4979496
Czechia,CZE,1989,16.31851959
Czechia,CZE,1990,16.16942024
Czechia,CZE,1991,16.07747078
Czechia,CZE,1992,14.59228039
Czechia,CZE,1993,14.40950012
Czechia,CZE,1994,19.43223
Czechia,CZE,1995,20.61907959
Czechia,CZE,1996,21.55574036
Czechia,CZE,1997,23.29133987
Czechia,CZE,1998,23.7981205
Czechia,CZE,1999,25.53906059
Czechia,CZE,2000,28.4217701
Czechia,CZE,2001,30.05195045
Czechia,CZE,2002,34.52164841
Czechia,CZE,2003,37.09241104
Czechia,CZE,2004,43.82500076
Czechia,CZE,2005,48.4405899
Czechia,CZE,2006,50.22108841
Czechia,CZE,2007,54.25680923
Czechia,CZE,2008,58.14141083
Czechia,CZE,2009,61.14725876
Czechia,CZE,2010,64.01898193
Czechia,CZE,2011,65.64874268
Czechia,CZE,2012,65.86196899
Czechia,CZE,2013,65.37744141
Czechia,CZE,2014,66.01725769
Czechia,CZE,2015,64.96671295
Dem. Rep. Congo,COD,1971,0.664919972
Dem. Rep. Congo,COD,1972,0.79531002
Dem. Rep. Congo,COD,1973,0.837029994
Dem. Rep. Congo,COD,1974,0.937659979
Dem. Rep. Congo,COD,1975,1.046190023
Dem. Rep. Congo,COD,1976,1.20077002
Dem. Rep. Congo,COD,1977,1.202690005
Dem. Rep. Congo,COD,1978,1.235700011
Dem. Rep. Congo,COD,1979,1.254330039
Dem. Rep. Congo,COD,1980,1.141720057
Dem. Rep. Congo,COD,1981,1.18129003
Dem. Rep. Congo,COD,1982,1.369609952
Dem. Rep. Congo,COD,1983,1.289800048
Dem. Rep. Congo,COD,1984,1.471979976
Dem. Rep. Congo,COD,1985,1.442289948
Dem. Rep. Congo,COD,1986,1.481359959
Dem. Rep. Congo,COD,1987,1.614189982
Dem. Rep. Congo,COD,1988,1.812469959
Dem. Rep. Congo,COD,1989,2.046750069
Dem. Rep. Congo,COD,1990,2.149800062
Dem. Rep. Congo,COD,1991,2.501909971
Dem. Rep. Congo,COD,1995,2.518970013
Dem. Rep. Congo,COD,1999,1.460520029
Dem. Rep. Congo,COD,2006,4.385019779
Dem. Rep. Congo,COD,2007,4.392479897
Dem. Rep. Congo,COD,2008,5.505159855
Dem. Rep. Congo,COD,2009,6.502570152
Dem. Rep. Congo,COD,2011,7.814499855
Dem. Rep. Congo,COD,2012,7.922460079
Dem. Rep. Congo,COD,2013,6.640759945
Denmark,DNK,1971,18.85828972
Denmark,DNK,1972,22.06874084
Denmark,DNK,1973,25.37405968
Denmark,DNK,1974,27.66629028
Denmark,DNK,1975,28.54542923
Denmark,DNK,1976,30.06052017
Denmark,DNK,1977,30.17592049
Denmark,DNK,1978,31.94282913
Denmark,DNK,1979,28.27469063
Denmark,DNK,1980,28.38110924
Denmark,DNK,1981,28.27249908
Denmark,DNK,1982,27.96577072
Denmark,DNK,1983,28.56130028
Denmark,DNK,1984,28.77197075
Denmark,DNK,1985,28.83612061
Denmark,DNK,1986,29.1119194
Denmark,DNK,1987,29.63172913
Denmark,DNK,1988,30.61252022
Denmark,DNK,1989,31.87900925
Denmark,DNK,1990,34.12242126
Denmark,DNK,1991,36.48846054
Denmark,DNK,1992,38.66210938
Denmark,DNK,1993,42.74794006
Denmark,DNK,1994,44.68537903
Denmark,DNK,1995,45.47640991
Denmark,DNK,1996,47.83076859
Denmark,DNK,1998,52.48291016
Denmark,DNK,1999,55.84922028
Denmark,DNK,2000,57.2492981
Denmark,DNK,2001,60.02825928
Denmark,DNK,2002,63.53427124
Denmark,DNK,2003,67.53456116
Denmark,DNK,2004,74.43656921
Denmark,DNK,2005,80.42349243
Denmark,DNK,2006,79.06494141
Denmark,DNK,2007,78.58489227
Denmark,DNK,2008,75.70343781
Denmark,DNK,2009,74.30094147
Denmark,DNK,2010,73.61965179
Denmark,DNK,2011,76.80114746
Denmark,DNK,2012,79.25263214
Denmark,DNK,2013,81.23703003
Denmark,DNK,2014,81.51647186
Denmark,DNK,2015,82.78697205
Djibouti,DJI,1976,0
Djibouti,DJI,1981,0
Djibouti,DJI,1986,0
Djibouti,DJI,1991,0
Djibouti,DJI,1992,0.093790002
Djibouti,DJI,1993,0.10605
Djibouti,DJI,1994,0.12782
Djibouti,DJI,1996,0.209629998
Djibouti,DJI,1997,0.249190003
Djibouti,DJI,1999,0.251850009
Djibouti,DJI,2000,0.268000007
Djibouti,DJI,2001,0.69283998
Djibouti,DJI,2002,1.021319985
Djibouti,DJI,2003,1.281039953
Djibouti,DJI,2004,1.597790003
Djibouti,DJI,2005,2.335350037
Djibouti,DJI,2006,2.55279994
Djibouti,DJI,2007,2.756020069
Djibouti,DJI,2008,2.756370068
Djibouti,DJI,2009,3.437510014
Djibouti,DJI,2010,3.441509962
Djibouti,DJI,2011,4.985060215
Dominica,DMA,1981,0.741699994
Dominica,DMA,1984,0.683319986
Dominica,DMA,1985,0.712930024
Dominica,DMA,1989,0.84179002
Dominica,DMA,1991,5.887989998
Dominica,DMA,1992,9.464900017
Dominica,DMA,1993,7.22495985
